p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.30228490064444e-49	2.37133635019158	0.26	0.057	2.76644381443899e-45	N4:First pigment spot cells_72	bf10-337
1.63027828238787e-49	3.44592610440203	0.094	0.008	3.46320015527655e-45	N4:First pigment spot cells_72	bf7-981
1.43058581308448e-48	3.13406757372047	0.191	0.034	3.03899344273537e-44	N4:First pigment spot cells_72	bf17-1018
2.48916760271849e-48	1.60410535107924	0.508	0.188	5.28773873845489e-44	N4:First pigment spot cells_72	bf3-995
4.32990991061118e-48	0.775083127278426	0.981	0.92	9.19802762311133e-44	N4:First pigment spot cells_72	bf1-1827
7.01674061087859e-48	2.95334127670684	0.223	0.045	1.49056620796894e-43	N4:First pigment spot cells_72	bf7-244
9.19131059802722e-48	3.82957640425333	0.097	0.009	1.95251011033892e-43	N4:First pigment spot cells_72	bf12-1035
3.2248080780249e-47	1.18004560634064	0.806	0.454	6.85045980014829e-43	N4:First pigment spot cells_72	bf18-1012
1.02535342270533e-46	5.34739635375972	0.044	0.001	2.17815827585293e-42	N4:First pigment spot cells_72	bf18-624
1.89202734244443e-46	6.45227082021716	0.025	0	4.0192336835547e-42	N4:First pigment spot cells_72	bf17-1067
2.01832415661985e-46	1.9254800300624	0.37	0.113	4.28752600590755e-42	N4:First pigment spot cells_72	bf10-943
2.03069898574389e-46	2.79895016563742	0.254	0.059	4.31381385541574e-42	N4:First pigment spot cells_72	bf4-486
2.41780350946076e-46	2.03513609644892	0.251	0.055	5.1361399951475e-42	N4:First pigment spot cells_72	bf11-570
1.10517994613649e-45	1.60680381147657	0.687	0.361	2.34773375957774e-41	N4:First pigment spot cells_72	bf11-865
1.33918056085438e-45	0.782180116552762	0.978	0.872	2.84482126542297e-41	N4:First pigment spot cells_72	bf6-763
1.89935039759802e-45	2.47903222171297	0.204	0.039	4.03479004961748e-41	N4:First pigment spot cells_72	bf15-459
3.67776342859177e-45	5.24492012824145	0.041	0.001	7.8126728513575e-41	N4:First pigment spot cells_72	bf12-519
3.94327313526418e-45	3.67621352115461	0.091	0.008	8.3766951212417e-41	N4:First pigment spot cells_72	bf2-695
4.24675020030996e-45	4.82021754444178	0.041	0.001	9.02137145051845e-41	N4:First pigment spot cells_72	bf5-637
1.58695570715396e-44	2.55041247163196	0.188	0.034	3.37117000870716e-40	N4:First pigment spot cells_72	bf3-110
1.755111970032e-44	5.80289435117708	0.031	0.001	3.72838435793898e-40	N4:First pigment spot cells_72	bf12-563
2.70059464920411e-44	8.79720268708987	0.019	0	5.7368732133043e-40	N4:First pigment spot cells_72	bf3-627
3.85965457143692e-44	1.61215111170202	0.451	0.161	8.19906420610345e-40	N4:First pigment spot cells_72	bf18-442
5.92270580056367e-44	2.43625055995623	0.27	0.068	1.25816039321374e-39	N4:First pigment spot cells_72	bf18-380
9.85135589163191e-44	2.12723171866297	0.398	0.137	2.09272353205937e-39	N4:First pigment spot cells_72	bf1-1582
1.59615205535338e-43	1.7940303122533	0.398	0.132	3.3907058111872e-39	N4:First pigment spot cells_72	bf4-107
1.05259135388003e-42	1.88553163026966	0.401	0.139	2.23601981304735e-38	N4:First pigment spot cells_72	bf18-664
1.22481259437826e-42	2.058935938503	0.357	0.115	2.60186939423773e-38	N4:First pigment spot cells_72	bf4-230
1.51594518491602e-42	3.64243011837474	0.119	0.015	3.22032235631711e-38	N4:First pigment spot cells_72	bf8-812
1.93594708991855e-42	2.0219182324152	0.31	0.087	4.11253240311397e-38	N4:First pigment spot cells_72	bf7-434
2.49503484490959e-42	1.43021350598816	0.68	0.364	5.30020252104143e-38	N4:First pigment spot cells_72	bf10-1134
2.99799812548681e-42	1.09939963224315	0.821	0.496	6.36864741797162e-38	N4:First pigment spot cells_72	bf1-658
4.21026917043771e-42	1.50598942374386	0.577	0.268	8.94387479876083e-38	N4:First pigment spot cells_72	bf1-1020
4.22315173865223e-42	1.03261781341599	0.837	0.472	8.97124123841893e-38	N4:First pigment spot cells_72	bf6-748
9.64054209344369e-42	6.31169002870423	0.031	0.001	2.04794035691024e-37	N4:First pigment spot cells_72	bf12-1263
