p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.80718243475336e-08	0.943669255371551	1	0.782	0.000310546229588018	Fibro_30	MSTRG.23203
1.84545647030448e-08	1.00788783244536	0.735	0.293	0.000317123239857123	Fibro_30	MSTRG.1312
1.93875113360811e-08	0.778835572680014	1	0.902	0.000333154994799217	Fibro_30	MSTRG.806
1.93951630951467e-08	1.09680274352174	0.824	0.372	0.000333286482627002	Fibro_30	MSTRG.12977
2.05776057724301e-08	1.26805310130658	0.529	0.157	0.000353605577593438	Fibro_30	MSTRG.7506
2.15997381303823e-08	0.905553963879371	1	0.948	0.000371169900032489	Fibro_30	MSTRG.14397
2.3471543813641e-08	1.35383214683224	0.706	0.289	0.000403335008893608	Fibro_30	MSTRG.12911
2.85942736469984e-08	1.37821800791992	0.853	0.441	0.00049136399835002	Fibro_30	MSTRG.7628
2.92532752770572e-08	1.86744981018152	0.294	0.06	0.00050268828236095	Fibro_30	MSTRG.12444
3.63221919116159e-08	0.655790121517274	1	0.926	0.000624160545809208	Fibro_30	MSTRG.5346
3.77322450926988e-08	2.05189648058636	0.235	0.041	0.000648390899672936	Fibro_30	MSTRG.21332
3.78519519281808e-08	1.7945327884239	0.353	0.086	0.000650447941933859	Fibro_30	MSTRG.12589
4.33174428472263e-08	1.42921103247629	0.529	0.169	0.000744366937886737	Fibro_30	MSTRG.5697
4.64692447398479e-08	0.761600154888645	1	0.823	0.000798527501609546	Fibro_30	MSTRG.261
5.40053709008369e-08	0.868627671901196	0.971	0.663	0.000928028293559982	Fibro_30	MSTRG.4414
5.47313640579091e-08	0.828965549834389	1	0.93	0.000940503759971109	Fibro_30	MSTRG.6207
5.72113997950873e-08	1.57847818557216	0.353	0.085	0.00098312069407878	Fibro_30	MSTRG.16765
6.91442849185847e-08	0.730947441906213	0.882	0.355	0.00118817539204096	Fibro_30	MSTRG.2569
7.50757019189964e-08	0.696425284536113	1	0.841	0.00129010086177603	Fibro_30	MSTRG.14865
8.18665143824157e-08	4.84622072664228	0.059	0.003	0.00140679418314743	Fibro_30	MSTRG.4139
9.79028409091432e-08	0.731365480380548	1	0.946	0.00168236241818272	Fibro_30	MSTRG.8160
9.81252128095073e-08	1.00678593753728	0.5	0.149	0.00168618365691857	Fibro_30	MSTRG.7698
1.03610096035133e-07	1.17794054728779	0.824	0.464	0.00178043589026773	Fibro_30	MSTRG.6050
1.04093491257022e-07	0.732330187411571	1	0.918	0.00178874255376067	Fibro_30	MSTRG.10071
1.05058400796286e-07	0.707241638733554	1	0.934	0.00180532355928338	Fibro_30	MSTRG.3412
1.07484877331284e-07	0.885596537003063	0.971	0.749	0.00184702013206079	Fibro_30	MSTRG.18095
1.0792917249017e-07	2.00397741766484	0.176	0.026	0.00185465490007107	Fibro_30	MSTRG.18910
1.17461895247654e-07	1.03621323363657	0.647	0.235	0.00201846520793569	Fibro_30	MSTRG.10695
1.28619044253455e-07	1.46169687832982	0.353	0.085	0.00221018965645137	Fibro_30	MSTRG.16070
1.35353842777268e-07	1.35670325266242	0.441	0.133	0.00232592043428457	Fibro_30	MSTRG.5017
1.37355508246629e-07	4.75002944574244	0.029	0.001	0.00236031705371007	Fibro_30	MSTRG.25917
1.40491917066744e-07	2.55576324680813	0.147	0.019	0.00241421310287493	Fibro_30	MSTRG.13087
1.58220749866846e-07	1.55699824240772	0.235	0.044	0.00271886536571189	Fibro_30	MSTRG.15160
1.61185841068492e-07	0.776220836768933	0.941	0.597	0.00276981749292096	Fibro_30	MSTRG.9686
1.68289520001958e-07	3.01470434720977	0.147	0.019	0.00289188711171364	Fibro_30	MSTRG.14589
1.7680661353009e-07	1.13154361726519	0.853	0.456	0.00303824484690106	Fibro_30	MSTRG.10792
1.9868576222833e-07	1.20128174115734	0.353	0.089	0.00341421613813163	Fibro_30	MSTRG.16514
2.05069151241886e-07	0.816503107312997	0.971	0.864	0.00352390829494056	Fibro_30	MSTRG.19257
2.12388167945042e-07	0.936139731642639	0.853	0.472	0.00364967827796759	Fibro_30	MSTRG.2117
2.1567319416622e-07	0.94843641608715	1	0.888	0.00370612816855233	Fibro_30	MSTRG.8671
2.28736341187316e-07	1.12190350181274	0.824	0.448	0.00393060528696284	Fibro_30	MSTRG.3524
2.35528893647181e-07	3.22529378849938	0.118	0.013	0.00404732850843316	Fibro_30	MSTRG.3109
2.7111276856132e-07	1.48611477632052	0.353	0.089	0.00465880181495772	Fibro_30	MSTRG.12899
2.97692058026174e-07	1.31923340314001	0.294	0.066	0.00511554032512178	Fibro_30	MSTRG.7966
3.18922120631502e-07	0.797551702621945	1	0.91	0.00548035772093173	Fibro_30	MSTRG.25838
3.23586744654007e-07	1.1778416851547	0.706	0.324	0.00556051462013446	Fibro_30	MSTRG.5820
3.29009328121151e-07	0.620029185210072	1	0.918	0.00565369629443385	Fibro_30	MSTRG.9818
3.636496917664e-07	0.791126128360742	0.941	0.637	0.00624895630331381	Fibro_30	MSTRG.4941
3.68507064801957e-07	2.2602650885732	0.206	0.037	0.00633242540155683	Fibro_30	MSTRG.19964
3.74525113814143e-07	0.749227637648896	0.971	0.777	0.00643583955578222	Fibro_30	MSTRG.10976
3.8389151763153e-07	1.03233942270103	0.912	0.704	0.00659679183898022	Fibro_30	MSTRG.18020
5.72499872204418e-07	0.138339274826905	0.971	0.39	0.00983783780396071	Fibro_30	MSTRG.557
5.816757993686e-162	4.70259987168271	0.979	0.045	9.99551693635003e-158	Fibro_33	MSTRG.1912
1.32547780667363e-142	4.6127379575728	0.979	0.053	2.27770106298797e-138	Fibro_33	MSTRG.3558
6.48908049243609e-138	4.79912354530415	0.787	0.033	1.11508359182022e-133	Fibro_33	MSTRG.3734
5.26240808070554e-133	4.81218438737622	0.681	0.024	9.04292204588439e-129	Fibro_33	MSTRG.8794
2.84929573475408e-131	4.22749052985131	0.957	0.055	4.89622979060142e-127	Fibro_33	MSTRG.9145
1.27902400150121e-116	4.32040103787847	0.702	0.031	2.19787484417967e-112	Fibro_33	MSTRG.12827
2.204070435851e-112	4.90506502498131	0.638	0.026	3.78747463696636e-108	Fibro_33	MSTRG.16511
1.28897902199501e-111	3.22333529519417	1	0.072	2.21498155139622e-107	Fibro_33	MSTRG.5559
